"DamageTaken","X","Y","tick"
2,89,32,50.0
5,22,2,50.0
2,46,48,50.0
2,41,11,50.0
2,26,44,50.0
2,17,92,50.0
2,89,40,50.0
3,33,42,50.0
0,6,56,50.0
1,3,44,50.0
1,75,55,50.0
1,57,12,50.0
1,69,27,50.0
1,76,77,50.0
3,32,46,50.0
1,35,63,50.0
4,79,49,50.0
1,45,90,50.0
1,6,40,50.0
1,10,93,50.0
1,15,17,50.0
1,49,44,50.0
3,44,38,50.0
0,5,44,50.0
1,4,65,50.0
2,97,3,50.0
2,62,95,50.0
1,95,52,50.0
0,20,20,50.0
1,27,51,50.0
0,69,48,50.0
2,41,33,50.0
1,79,30,50.0
3,55,43,50.0
1,83,64,50.0
0,70,61,50.0
1,1,13,50.0
1,90,71,50.0
2,29,85,50.0
1,93,20,50.0
2,71,85,50.0
1,41,5,50.0
1,47,85,50.0
2,84,42,50.0
1,80,63,50.0
0,77,10,50.0
1,35,3,50.0
1,14,42,50.0
3,63,5,50.0
2,94,9,50.0
0,13,23,50.0
1,28,16,50.0
1,36,99,50.0
3,67,61,50.0
4,7,64,50.0
1,11,4,50.0
0,91,98,50.0
1,17,2,50.0
0,0,45,50.0
3,30,70,50.0
1,48,39,50.0
4,38,74,50.0
1,76,30,50.0
0,85,20,50.0
2,4,97,50.0
3,64,33,50.0
1,76,7,50.0
2,62,76,50.0
3,98,24,50.0
1,73,32,50.0
0,13,3,50.0
5,62,4,50.0
0,43,28,50.0
1,11,41,50.0
0,25,53,50.0
0,22,20,50.0
3,77,68,50.0
0,25,29,50.0
0,78,93,50.0
1,71,1,50.0
0,37,54,50.0
4,86,59,50.0
1,87,11,50.0
0,39,73,50.0
4,16,82,50.0
0,76,42,50.0
1,18,99,50.0
2,49,5,50.0
1,20,34,50.0
2,39,88,50.0
3,75,49,50.0
1,22,40,50.0
1,35,82,50.0
2,25,36,50.0
1,48,55,50.0
4,48,99,50.0
1,21,67,50.0
1,41,67,50.0
2,11,71,50.0
2,48,60,50.0
1,84,77,50.0
1,40,63,50.0
3,1,36,50.0
4,84,37,50.0
3,7,95,50.0
0,22,91,50.0
3,16,74,50.0
1,65,71,50.0
1,67,13,50.0
1,64,24,50.0
5,93,26,50.0
3,44,18,50.0
1,20,19,50.0
0,14,53,50.0
3,73,93,50.0
2,62,62,50.0
2,89,6,50.0
0,89,33,50.0
0,99,80,50.0
3,74,37,50.0
0,56,5,50.0
1,45,88,50.0
3,77,14,50.0
1,95,66,50.0
4,86,42,50.0
7,19,56,50.0
1,86,99,50.0
1,14,29,50.0
3,5,37,50.0
3,14,66,50.0
4,25,0,50.0
2,3,31,50.0
0,61,37,50.0
5,43,33,50.0
2,93,31,50.0
0,42,87,50.0
3,1,96,50.0
2,30,67,50.0
0,61,47,50.0
3,47,32,50.0
1,56,32,50.0
0,83,30,50.0
0,22,28,50.0
2,93,35,50.0
2,45,27,50.0
0,96,74,50.0
4,8,9,50.0
0,33,15,50.0
1,60,78,50.0
1,19,74,50.0
1,61,91,50.0
0,2,25,50.0
2,45,55,50.0
1,60,53,50.0
4,19,6,50.0
4,36,58,50.0
1,50,16,50.0
1,29,22,50.0
0,9,39,50.0
4,38,4,50.0
0,93,68,50.0
2,84,93,50.0
3,35,55,50.0
2,37,39,50.0
3,51,14,50.0
0,53,56,50.0
2,23,63,50.0
6,81,44,50.0
1,46,2,50.0
1,84,26,50.0
0,0,33,50.0
2,56,80,50.0
1,27,81,50.0
1,63,21,50.0
0,63,14,50.0
0,70,0,50.0
1,91,73,50.0
1,22,60,50.0
0,26,48,50.0
5,80,38,50.0
0,33,65,50.0
0,44,85,50.0
2,85,77,50.0
3,44,9,50.0
3,57,38,50.0
2,53,32,50.0
1,30,33,50.0
2,50,3,50.0
2,19,38,50.0
1,18,39,50.0
1,31,73,50.0
0,97,71,50.0
1,2,30,50.0
4,37,48,50.0
0,95,45,50.0
0,70,69,50.0
0,76,66,50.0
1,43,53,50.0
1,69,85,50.0
1,8,88,50.0
2,44,40,50.0
0,97,92,50.0
2,29,53,50.0
3,84,52,50.0
0,93,74,50.0
2,17,71,50.0
2,12,40,50.0
4,90,78,50.0
3,49,14,50.0
1,91,33,50.0
0,11,48,50.0
1,30,82,50.0
2,7,97,50.0
0,12,4,50.0
1,38,69,50.0
0,19,98,50.0
1,96,90,50.0
2,7,65,50.0
2,27,9,50.0
4,12,78,50.0
5,14,73,50.0
0,38,43,50.0
1,14,20,50.0
0,25,70,50.0
1,54,34,50.0
3,73,35,50.0
1,54,49,50.0
4,47,70,50.0
1,95,68,50.0
2,72,9,50.0
1,13,25,50.0
2,84,31,50.0
3,54,5,50.0
1,94,79,50.0
0,31,89,50.0
4,17,73,50.0
4,24,1,50.0
2,38,21,50.0
0,11,50,50.0
0,41,40,50.0
2,56,9,50.0
0,18,54,50.0
0,2,32,50.0
1,97,38,50.0
0,99,0,50.0
3,49,38,50.0
4,6,6,50.0
1,78,55,50.0
3,65,95,50.0
3,49,51,50.0
3,90,54,50.0
1,97,60,50.0
0,69,18,50.0
1,6,78,50.0
1,94,24,50.0
0,31,27,50.0
3,3,37,50.0
3,24,57,50.0
1,6,82,50.0
2,54,52,50.0
0,58,29,50.0
5,80,46,50.0
1,93,69,50.0
2,66,30,50.0
3,2,12,50.0
1,14,86,50.0
0,52,22,50.0
2,98,53,50.0
3,56,33,50.0
1,41,62,50.0
2,18,86,50.0
1,88,87,50.0
4,34,63,50.0
0,51,46,50.0
0,39,85,50.0
1,6,38,50.0
3,69,43,50.0
0,70,46,50.0
1,37,90,50.0
0,20,31,50.0
2,98,69,50.0
3,9,43,50.0
0,25,7,50.0
2,43,74,50.0
2,66,23,50.0
3,78,14,50.0
0,19,24,50.0
0,35,85,50.0
0,92,20,50.0
1,80,30,50.0
3,47,58,50.0
0,17,50,50.0
1,63,29,50.0
0,1,94,50.0
1,98,37,50.0
3,81,86,50.0
0,98,41,50.0
2,9,96,50.0
0,16,35,50.0
0,96,87,50.0
1,69,88,50.0
5,52,50,50.0
1,84,76,50.0
1,14,28,50.0
5,78,32,50.0
0,86,96,50.0
3,79,59,50.0
1,2,57,50.0
0,80,78,50.0
1,6,94,50.0
0,95,23,50.0
0,58,27,50.0
1,87,50,50.0
0,33,24,50.0
0,97,74,50.0
5,41,27,50.0
1,89,77,50.0
1,39,78,50.0
0,76,5,50.0
0,50,47,50.0
0,70,33,50.0
4,8,16,50.0
0,60,85,50.0
5,92,77,50.0
1,12,47,50.0
0,36,77,50.0
4,13,63,50.0
6,79,23,50.0
5,4,1,50.0
4,50,89,50.0
1,4,29,50.0
0,29,88,50.0
4,10,77,50.0
0,43,86,50.0
1,78,57,50.0
0,36,19,50.0
0,32,91,50.0
1,52,91,50.0
3,30,17,50.0
4,36,38,50.0
5,2,3,50.0
2,65,69,50.0
1,0,12,50.0
4,86,90,50.0
3,96,62,50.0
3,6,59,50.0
3,14,34,50.0
2,88,34,50.0
0,98,76,50.0
3,95,38,50.0
1,63,15,50.0
2,56,71,50.0
1,15,38,50.0
4,23,73,50.0
2,20,36,50.0
0,19,28,50.0
1,16,41,50.0
1,17,77,50.0
2,29,23,50.0
1,23,79,50.0
0,82,53,50.0
2,16,81,50.0
3,24,17,50.0
0,16,48,50.0
1,73,4,50.0
2,54,66,50.0
2,0,56,50.0
4,55,62,50.0
2,75,5,50.0
0,46,16,50.0
1,13,9,50.0
1,44,52,50.0
3,50,83,50.0
1,96,0,50.0
2,6,42,50.0
0,51,23,50.0
0,2,41,50.0
3,38,93,50.0
0,53,90,50.0
2,28,72,50.0
3,74,18,50.0
0,99,15,50.0
1,8,38,50.0
4,62,67,50.0
1,55,8,50.0
1,57,80,50.0
0,57,85,50.0
4,3,89,50.0
2,56,8,50.0
1,20,33,50.0
1,21,45,50.0
3,6,84,50.0
3,54,23,50.0
0,59,57,50.0
1,11,87,50.0
4,68,53,50.0
0,49,64,50.0
2,63,76,50.0
0,40,8,50.0
4,52,1,50.0
1,62,56,50.0
1,31,82,50.0
3,51,70,50.0
1,95,40,50.0
2,80,72,50.0
2,62,50,50.0
1,21,58,50.0
1,77,83,50.0
2,13,86,50.0
4,20,8,50.0
1,41,37,50.0
5,33,61,50.0
2,47,47,50.0
2,51,42,50.0
1,77,98,50.0
3,80,70,50.0
4,86,3,50.0
0,37,82,50.0
0,26,96,50.0
1,87,4,50.0
0,89,61,50.0
2,10,37,50.0
2,51,6,50.0
0,54,7,50.0
0,64,90,50.0
1,77,38,50.0
2,69,73,50.0
5,41,30,50.0
2,68,73,50.0
2,65,75,50.0
1,69,71,50.0
3,0,7,50.0
0,11,7,50.0
2,95,86,50.0
1,14,57,50.0
2,80,51,50.0
2,60,31,50.0
2,38,46,50.0
1,98,88,50.0
0,6,11,50.0
2,13,98,50.0
4,24,60,50.0
1,34,87,50.0
1,85,67,50.0
1,5,94,50.0
2,97,20,50.0
1,24,23,50.0
1,5,46,50.0
1,28,5,50.0
1,13,14,50.0
1,67,21,50.0
2,50,95,50.0
1,9,86,50.0
1,38,76,50.0
1,5,17,50.0
1,92,89,50.0
0,35,25,50.0
3,81,45,50.0
0,33,87,50.0
1,66,18,50.0
0,49,27,50.0
2,72,45,50.0
1,81,93,50.0
1,99,7,50.0
1,41,80,50.0
0,66,88,50.0
1,22,75,50.0
1,34,3,50.0
0,70,30,50.0
2,53,84,50.0
0,5,42,50.0
2,63,56,50.0
0,12,9,50.0
3,23,2,50.0
2,25,48,50.0
3,34,13,50.0
1,81,91,50.0
0,59,92,50.0
0,91,16,50.0
2,91,83,50.0
2,79,95,50.0
2,88,69,50.0
2,55,66,50.0
2,61,66,50.0
0,82,97,50.0
4,95,80,50.0
6,83,2,50.0
2,79,69,50.0
1,55,77,50.0
0,78,76,50.0
3,68,57,50.0
3,18,88,50.0
1,36,51,50.0
4,67,51,50.0
3,83,38,50.0
1,42,77,50.0
0,56,88,50.0
2,25,98,50.0
1,75,77,50.0
1,93,24,50.0
0,70,13,50.0
2,86,16,50.0
0,89,19,50.0
2,91,56,50.0
1,50,5,50.0
1,49,76,50.0
1,73,29,50.0
0,98,94,50.0
2,75,52,50.0
2,24,70,50.0
4,70,75,50.0
1,49,32,50.0
1,65,60,50.0
3,46,3,50.0
2,23,83,50.0
1,54,13,50.0
0,42,0,50.0
0,57,19,50.0
1,73,62,50.0
4,91,12,50.0
2,86,36,50.0
0,83,29,50.0
1,22,27,50.0
2,45,91,50.0
3,74,87,50.0
1,88,63,50.0
4,61,62,50.0
0,24,36,50.0
0,40,42,50.0
0,42,73,50.0
3,46,94,50.0
3,90,56,50.0
4,19,86,50.0
1,93,8,50.0
1,71,34,50.0
1,18,80,50.0
1,59,62,50.0
0,46,27,50.0
1,54,69,50.0
4,98,67,50.0
0,31,36,50.0
2,56,41,50.0
1,25,16,50.0
3,63,77,50.0
2,78,6,50.0
2,45,25,50.0
2,12,29,50.0
4,53,5,50.0
1,48,95,50.0
2,96,34,50.0
1,4,69,50.0
0,33,2,50.0
0,61,11,50.0
2,10,75,50.0
2,94,33,50.0
1,12,10,50.0
0,91,14,50.0
3,42,55,50.0
0,69,89,50.0
1,31,45,50.0
1,80,94,50.0
3,0,35,50.0
0,10,46,50.0
2,40,65,50.0
1,65,80,50.0
0,67,38,50.0
0,54,27,50.0
3,73,71,50.0
1,17,27,50.0
2,96,10,50.0
0,73,17,50.0
1,66,58,50.0
1,67,92,50.0
0,56,12,50.0
1,72,7,50.0
4,13,76,50.0
1,36,56,50.0
0,57,87,50.0
2,68,72,50.0
0,25,45,50.0
3,4,59,50.0
3,20,79,50.0
4,70,64,50.0
2,2,11,50.0
1,20,45,50.0
4,81,75,50.0
1,60,35,50.0
3,84,70,50.0
0,66,87,50.0
4,68,55,50.0
3,47,59,50.0
1,80,93,50.0
4,35,12,50.0
1,83,78,50.0
0,91,11,50.0
2,91,36,50.0
0,81,95,50.0
1,53,40,50.0
2,64,71,50.0
1,86,10,50.0
1,37,80,50.0
0,25,30,50.0
3,44,33,50.0
1,2,10,50.0
0,26,77,50.0
0,12,3,50.0
3,73,2,50.0
1,0,89,50.0
0,25,77,50.0
2,99,18,50.0
2,31,98,50.0
0,25,96,50.0
3,48,44,50.0
2,95,55,50.0
2,31,44,50.0
2,75,64,50.0
1,23,53,50.0
1,43,67,50.0
1,16,14,50.0
2,94,90,50.0
4,47,90,50.0
2,12,41,50.0
1,90,33,50.0
6,81,40,50.0
1,97,11,50.0
3,10,73,50.0
1,14,11,50.0
0,70,32,50.0
2,96,69,50.0
2,17,79,50.0
1,25,6,50.0
3,30,21,50.0
1,26,36,50.0
1,69,25,50.0
4,29,65,50.0
3,54,79,50.0
2,13,26,50.0
2,58,81,50.0
2,13,29,50.0
0,12,48,50.0
5,13,78,50.0
1,61,81,50.0
3,14,37,50.0
0,30,94,50.0
1,40,45,50.0
2,90,96,50.0
4,1,18,50.0
1,1,87,50.0
4,36,11,50.0
0,99,56,50.0
4,4,6,50.0
2,47,60,50.0
0,68,0,50.0
3,5,80,50.0
4,11,79,50.0
0,13,54,50.0
2,27,20,50.0
2,33,76,50.0
2,67,41,50.0
0,85,26,50.0
0,29,43,50.0
1,22,84,50.0
2,73,14,50.0
1,10,39,50.0
0,76,88,50.0
1,24,33,50.0
1,95,82,50.0
3,15,37,50.0
2,5,30,50.0
1,80,80,50.0
1,1,99,50.0
1,49,45,50.0
3,10,81,50.0
1,68,49,50.0
1,18,6,50.0
2,33,53,50.0
1,88,16,50.0
3,17,88,50.0
1,23,51,50.0
5,25,62,50.0
0,28,66,50.0
3,52,3,50.0
6,92,79,50.0
4,32,62,50.0
2,23,81,50.0
1,22,97,50.0
3,56,61,50.0
2,0,76,50.0
0,6,55,50.0
5,6,9,50.0
4,58,2,50.0
4,68,98,50.0
1,90,24,50.0
2,57,36,50.0
2,47,72,50.0
5,77,73,50.0
1,88,20,50.0
3,16,42,50.0
2,15,16,50.0
2,48,59,50.0
5,8,8,50.0
1,20,91,50.0
2,9,92,50.0
4,39,68,50.0
3,10,13,50.0
2,97,46,50.0
2,7,99,50.0
0,22,98,50.0
3,38,72,50.0
4,8,3,50.0
1,51,20,50.0
2,4,25,50.0
2,51,97,50.0
3,56,44,50.0
1,74,71,50.0
2,84,61,50.0
2,62,23,50.0
1,14,47,50.0
1,45,29,50.0
3,86,76,50.0
3,29,63,50.0
0,43,52,50.0
2,75,15,50.0
0,84,49,50.0
2,77,27,50.0
0,21,26,50.0
2,86,69,50.0
0,40,4,50.0
2,19,35,50.0
2,33,72,50.0
1,42,8,50.0
3,44,19,50.0
4,94,81,50.0
2,7,16,50.0
0,3,53,50.0
1,67,42,50.0
2,94,55,50.0
3,26,42,50.0
1,48,45,50.0
1,3,97,50.0
4,65,70,50.0
8,11,65,50.0
0,52,47,50.0
1,38,62,50.0
1,70,68,50.0
4,94,34,50.0
3,81,71,50.0
2,82,55,50.0
3,90,97,50.0
0,79,10,50.0
1,12,95,50.0
0,36,85,50.0
3,68,43,50.0
2,82,36,50.0
2,5,31,50.0
3,78,22,50.0
2,45,74,50.0
1,54,1,50.0
4,6,71,50.0
0,13,48,50.0
5,57,73,50.0
0,53,14,50.0
3,4,31,50.0
3,71,71,50.0
2,9,26,50.0
2,35,20,50.0
3,40,5,50.0
2,36,5,50.0
7,23,15,50.0
3,45,3,50.0
4,17,83,50.0
0,12,15,50.0
1,84,74,50.0
3,3,30,50.0
1,10,90,50.0
0,63,60,50.0
2,21,4,50.0
1,40,64,50.0
2,7,70,50.0
4,69,9,50.0
2,86,45,50.0
0,24,63,50.0
0,19,25,50.0
6,50,90,50.0
0,93,60,50.0
0,95,47,50.0
0,66,20,50.0
0,26,70,50.0
2,36,89,50.0
1,79,84,50.0
2,9,81,50.0
0,55,11,50.0
1,46,57,50.0
2,65,13,50.0
2,86,11,50.0
1,54,76,50.0
0,18,42,50.0
2,24,45,50.0
0,42,48,50.0
3,56,38,50.0
1,86,24,50.0
3,70,50,50.0
4,77,45,50.0
2,69,22,50.0
1,4,13,50.0
0,10,51,50.0
1,7,25,50.0
4,16,72,50.0
1,46,0,50.0
2,60,58,50.0
4,78,20,50.0
2,50,93,50.0
2,43,42,50.0
4,42,18,50.0
0,38,11,50.0
3,43,65,50.0
0,67,45,50.0
0,46,86,50.0
1,27,37,50.0
3,22,4,50.0
2,11,76,50.0
3,46,97,50.0
3,66,29,50.0
0,28,88,50.0
0,57,48,50.0
0,57,15,50.0
3,73,25,50.0
2,52,76,50.0
1,62,42,50.0
9,1,2,50.0
1,81,97,50.0
1,8,87,50.0
4,88,53,50.0
0,92,65,50.0
3,15,29,50.0
5,77,5,50.0
0,22,21,50.0
1,63,86,50.0
1,94,2,50.0
2,86,85,50.0
2,14,82,50.0
0,26,64,50.0
2,54,94,50.0
5,11,78,50.0
2,82,14,50.0
1,5,28,50.0
1,15,25,50.0
0,65,64,50.0
0,49,31,50.0
5,1,74,50.0
1,56,93,50.0
0,18,49,50.0
6,5,7,50.0
3,59,95,50.0
3,81,39,50.0
1,34,88,50.0
3,88,29,50.0
0,27,91,50.0
6,67,28,50.0
3,16,58,50.0
0,84,78,50.0
1,52,85,50.0
1,28,77,50.0
1,36,62,50.0
1,39,44,50.0
2,71,91,50.0
1,0,54,50.0
3,80,92,50.0
1,93,6,50.0
2,40,22,50.0
2,82,45,50.0
1,73,16,50.0
0,99,91,50.0
3,15,22,50.0
0,59,40,50.0
0,69,92,50.0
0,18,79,50.0
1,89,66,50.0
0,18,46,50.0
0,82,9,50.0
0,0,39,50.0
0,58,28,50.0
1,25,92,50.0
1,59,19,50.0
3,8,2,50.0
5,28,1,50.0
5,1,1,50.0
1,40,39,50.0
2,27,79,50.0
2,36,32,50.0
5,67,8,50.0
3,78,70,50.0
1,23,72,50.0
1,39,14,50.0
0,98,16,50.0
2,55,47,50.0
1,98,22,50.0
2,99,59,50.0
2,32,21,50.0
1,12,83,50.0
0,51,26,50.0
0,84,67,50.0
1,72,96,50.0
4,96,82,50.0
0,82,67,50.0
0,18,95,50.0
2,76,36,50.0
1,77,74,50.0
2,22,3,50.0
2,36,71,50.0
2,93,9,50.0
2,37,86,50.0
5,89,59,50.0
2,89,91,50.0
1,24,13,50.0
1,55,46,50.0
0,88,57,50.0
1,44,86,50.0
2,77,61,50.0
1,66,85,50.0
4,93,92,50.0
2,7,74,50.0
5,16,21,50.0
5,38,60,50.0
0,1,38,50.0
0,8,39,50.0
1,25,23,50.0
2,89,7,50.0
2,70,39,50.0
3,90,79,50.0
1,74,11,50.0
0,28,70,50.0
1,83,43,50.0
0,57,84,50.0
2,71,68,50.0
1,14,55,50.0
4,36,45,50.0
2,90,10,50.0
2,2,62,50.0
0,22,85,50.0
1,91,61,50.0
1,76,96,50.0
1,14,5,50.0
6,79,24,50.0
2,94,58,50.0
2,17,81,50.0
0,53,10,50.0
1,27,38,50.0
0,90,73,50.0
8,3,67,50.0
2,47,44,50.0
2,62,25,50.0
2,41,38,50.0
2,69,80,50.0
0,37,1,50.0
0,87,45,50.0
0,2,33,50.0
2,71,46,50.0
0,69,39,50.0
5,66,75,50.0
6,99,63,50.0
1,45,37,50.0
6,12,77,50.0
1,48,36,50.0
1,29,78,50.0
2,68,81,50.0
4,40,96,50.0
3,64,29,50.0
0,67,1,50.0
3,68,75,50.0
4,44,39,50.0
1,80,97,50.0
3,7,91,50.0
1,17,78,50.0
0,3,52,50.0
2,79,81,50.0
2,88,67,50.0
1,55,76,50.0
3,1,35,50.0
0,1,93,50.0
0,10,23,50.0
1,58,91,50.0
3,65,55,50.0
2,70,38,50.0
1,32,84,50.0
3,43,36,50.0
3,17,74,50.0
0,12,54,50.0
4,84,86,50.0
1,27,7,50.0
1,74,41,50.0
1,15,31,50.0
1,52,69,50.0
1,69,31,50.0
1,17,51,50.0
0,96,73,50.0
1,43,66,50.0
5,4,78,50.0
3,77,7,50.0
2,17,11,50.0
5,19,65,50.0
0,44,30,50.0
3,12,13,50.0
1,92,61,50.0
0,61,61,50.0
1,34,81,50.0
1,42,16,50.0
2,32,37,50.0
2,32,18,50.0
4,76,40,50.0
2,95,90,50.0
3,42,35,50.0
2,75,18,50.0
2,51,37,50.0
1,59,0,50.0
1,87,85,50.0
3,13,34,50.0
1,6,23,50.0
1,7,57,50.0
4,9,94,50.0
2,34,21,50.0
0,69,15,50.0
0,65,73,50.0
3,60,62,50.0
0,86,97,50.0
6,40,61,50.0
1,29,31,50.0
1,2,95,50.0
1,56,59,50.0
0,68,35,50.0
2,81,82,50.0
3,15,83,50.0
1,13,28,50.0
0,49,65,50.0
2,53,92,50.0
5,79,44,50.0
2,39,11,50.0
0,93,11,50.0
1,32,74,50.0
3,82,85,50.0
0,95,44,50.0
2,82,34,50.0
4,71,40,50.0
4,87,6,50.0
5,66,7,50.0
0,27,67,50.0
2,81,52,50.0
0,24,94,50.0
2,34,75,50.0
1,82,31,50.0
1,52,48,50.0
2,98,18,50.0
3,47,7,50.0
2,72,0,50.0
1,14,50,50.0
1,19,54,50.0
3,30,55,50.0
3,45,33,50.0
1,86,65,50.0
4,78,16,50.0
1,7,14,50.0
0,6,54,50.0
0,88,47,50.0
0,5,98,50.0
2,16,95,50.0
0,15,51,50.0
1,55,74,50.0
1,87,3,50.0
2,29,24,50.0
1,21,87,50.0
4,11,28,50.0
1,52,24,50.0
1,68,41,50.0
0,88,26,50.0
3,65,63,50.0
2,22,55,50.0
1,8,33,50.0
1,88,14,50.0
3,6,33,50.0
2,9,28,50.0
1,91,91,50.0
0,4,56,50.0
3,88,35,50.0
3,1,14,50.0
0,89,30,50.0
2,73,53,50.0
1,72,99,50.0
3,87,34,50.0
3,7,1,50.0
1,45,40,50.0
3,83,0,50.0
0,61,92,50.0
1,6,99,50.0
2,72,50,50.0
0,45,21,50.0
0,8,5,50.0
2,58,61,50.0
2,58,67,50.0
2,99,32,50.0
4,32,47,50.0
4,31,40,50.0
0,57,5,50.0
1,38,26,50.0
3,79,27,50.0
2,92,47,50.0
2,45,63,50.0
1,93,4,50.0
2,16,39,50.0
0,32,90,50.0
2,94,93,50.0
3,50,60,50.0
0,19,45,50.0
3,59,74,50.0
2,44,61,50.0
0,84,71,50.0
0,72,98,50.0
1,84,66,50.0
3,52,68,50.0
2,94,62,50.0
2,96,66,50.0
0,22,35,50.0
4,74,50,50.0
0,27,96,50.0
0,88,56,50.0
3,81,41,50.0
2,6,97,50.0
3,34,61,50.0
2,5,69,50.0
2,56,94,50.0
0,63,0,50.0
2,53,86,50.0
0,13,16,50.0
3,80,61,50.0
0,8,49,50.0
6,76,1,50.0
1,15,41,50.0
3,74,79,50.0
1,88,17,50.0
0,39,41,50.0
1,29,26,50.0
3,1,17,50.0
3,77,0,50.0
0,84,72,50.0
3,17,20,50.0
0,42,10,50.0
5,38,67,50.0
1,15,95,50.0
2,37,79,50.0
0,0,11,50.0
0,98,93,50.0
2,96,29,50.0
5,24,14,50.0
0,66,59,50.0
1,40,34,50.0
2,74,28,50.0
3,55,84,50.0
2,74,51,50.0
2,1,58,50.0
3,52,61,50.0
2,13,71,50.0
0,38,83,50.0
0,99,11,50.0
1,64,88,50.0
3,69,54,50.0
4,30,18,50.0
0,76,99,50.0
1,9,55,50.0
1,76,0,50.0
0,20,53,50.0
0,53,17,50.0
2,70,94,50.0
1,55,71,50.0
4,6,73,50.0
4,74,83,50.0
0,84,19,50.0
0,38,75,50.0
1,18,29,50.0
0,36,26,50.0
5,64,27,50.0
2,8,13,50.0
1,50,32,50.0
2,42,31,50.0
1,45,79,50.0
0,1,19,50.0
2,38,85,50.0
3,38,7,50.0
2,95,67,50.0
2,30,63,50.0
1,85,79,50.0
0,21,53,50.0
4,57,46,50.0
3,5,3,50.0
0,39,52,50.0
1,26,37,50.0
3,37,57,50.0
2,72,26,50.0
0,54,14,50.0
6,73,60,50.0
5,29,57,50.0
0,5,51,50.0
2,34,45,50.0
2,73,20,50.0
5,60,68,50.0
3,82,18,50.0
0,75,29,50.0
3,74,13,50.0
2,89,43,50.0
2,19,90,50.0
4,84,81,50.0
0,1,49,50.0
6,40,19,50.0
3,89,35,50.0
3,34,40,50.0
3,26,89,50.0
1,49,28,50.0
3,38,31,50.0
0,9,47,50.0
1,92,71,50.0
2,22,8,50.0
2,93,46,50.0
1,24,82,50.0
1,24,65,50.0
0,17,47,50.0
3,95,85,50.0
3,28,44,50.0
2,82,54,50.0
2,69,93,50.0
2,29,25,50.0
1,70,95,50.0
2,90,81,50.0
0,78,88,50.0
0,75,56,50.0
3,76,29,50.0
2,57,76,50.0
5,85,80,50.0
1,69,26,50.0
1,79,9,50.0
1,92,38,50.0
4,79,26,50.0
0,55,6,50.0
0,24,84,50.0
1,4,96,50.0
0,16,37,50.0
1,23,75,50.0
2,24,51,50.0
3,81,73,50.0
2,68,76,50.0
3,48,1,50.0
2,17,76,50.0
0,85,28,50.0
2,94,68,50.0
3,21,85,50.0
0,9,50,50.0
2,94,73,50.0
6,40,66,50.0
2,78,75,50.0
3,65,61,50.0
1,79,67,50.0
2,25,5,50.0
1,81,35,50.0
0,34,0,50.0
2,48,14,50.0
3,26,18,50.0
1,72,59,50.0
3,80,31,50.0
3,9,63,50.0
0,8,52,50.0
0,36,55,50.0
1,62,10,50.0
1,46,35,50.0
2,73,33,50.0
0,97,76,50.0
1,84,63,50.0
0,49,60,50.0
1,65,62,50.0
2,52,54,50.0
0,58,56,50.0
1,61,43,50.0
2,29,67,50.0
2,97,39,50.0
1,10,85,50.0
1,95,0,50.0
1,47,8,50.0
3,88,32,50.0
1,53,51,50.0
2,18,3,50.0
2,44,4,50.0
3,3,87,50.0
2,12,88,50.0
0,58,15,50.0
1,55,14,50.0
0,24,96,50.0
1,14,74,50.0
4,16,67,50.0
2,65,67,50.0
0,42,39,50.0
1,85,22,50.0
2,45,30,50.0
1,80,96,50.0
2,58,69,50.0
1,19,33,50.0
1,65,44,50.0
3,75,11,50.0
3,74,94,50.0
4,81,46,50.0
3,30,2,50.0
1,20,70,50.0
5,76,17,50.0
1,45,23,50.0
0,86,46,50.0
1,85,11,50.0
1,17,32,50.0
1,99,83,50.0
1,69,78,50.0
1,17,94,50.0
1,44,28,50.0
3,72,80,50.0
1,71,10,50.0
2,51,49,50.0
3,82,61,50.0
1,98,77,50.0
3,76,23,50.0
1,27,63,50.0
2,83,16,50.0
2,32,48,50.0
0,53,66,50.0
2,86,61,50.0
6,29,1,50.0
1,39,15,50.0
5,31,10,50.0
1,9,80,50.0
1,80,81,50.0
1,86,51,50.0
7,35,60,50.0
5,73,48,50.0
2,40,6,50.0
2,40,11,50.0
2,52,39,50.0
2,10,84,50.0
0,46,29,50.0
3,8,77,50.0
3,58,58,50.0
3,79,41,50.0
1,71,9,50.0
2,5,72,50.0
0,50,69,50.0
2,82,73,50.0
1,94,32,50.0
1,39,70,50.0
1,87,31,50.0
2,63,13,50.0
2,80,21,50.0
1,30,45,50.0
0,59,98,50.0
1,54,59,50.0
3,76,18,50.0
2,11,97,50.0
1,75,6,50.0
0,83,97,50.0
0,66,60,50.0
1,19,8,50.0
1,16,23,50.0
1,55,7,50.0
3,71,59,50.0
4,8,94,50.0
2,83,98,50.0
2,50,68,50.0
2,51,51,50.0
1,73,38,50.0
4,58,71,50.0
2,78,72,50.0
3,0,87,50.0
1,22,64,50.0
2,86,32,50.0
1,75,43,50.0
2,26,52,50.0
0,95,1,50.0
2,93,90,50.0
2,53,23,50.0
0,63,45,50.0
0,21,33,50.0
4,31,80,50.0
3,54,98,50.0
2,34,46,50.0
1,34,48,50.0
1,46,22,50.0
1,86,91,50.0
1,96,76,50.0
0,26,67,50.0
4,3,76,50.0
3,91,87,50.0
1,95,10,50.0
3,82,60,50.0
0,49,43,50.0
0,38,79,50.0
0,5,93,50.0
0,25,76,50.0
2,61,1,50.0
