"DamageTaken","X","Y","tick"
0,69,6,1.0
0,69,40,1.0
0,80,39,1.0
0,60,10,1.0
0,75,13,1.0
0,1,19,1.0
0,66,21,1.0
0,73,32,1.0
0,37,81,1.0
0,80,55,1.0
0,58,56,1.0
0,97,54,1.0
0,19,17,1.0
0,0,43,1.0
0,35,24,1.0
0,60,20,1.0
0,30,89,1.0
0,7,9,1.0
0,35,76,1.0
0,17,29,1.0
0,1,63,1.0
0,65,60,1.0
0,59,91,1.0
0,26,33,1.0
0,51,99,1.0
0,16,88,1.0
0,16,27,1.0
0,49,0,1.0
0,64,64,1.0
0,16,63,1.0
0,73,78,1.0
0,53,55,1.0
0,58,11,1.0
0,16,1,1.0
0,39,32,1.0
0,2,76,1.0
0,24,36,1.0
0,38,10,1.0
0,27,33,1.0
0,60,48,1.0
0,9,25,1.0
0,54,53,1.0
0,14,44,1.0
0,75,0,1.0
0,86,98,1.0
0,90,31,1.0
0,44,39,1.0
0,23,97,1.0
0,81,28,1.0
0,1,14,1.0
0,70,79,1.0
0,34,40,1.0
0,49,93,1.0
0,39,59,1.0
0,1,25,1.0
0,18,12,1.0
0,26,21,1.0
0,57,0,1.0
0,69,91,1.0
0,24,38,1.0
0,83,51,1.0
0,25,70,1.0
0,93,26,1.0
0,47,50,1.0
0,84,41,1.0
0,99,88,1.0
0,10,78,1.0
0,72,32,1.0
0,64,91,1.0
0,57,20,1.0
0,2,86,1.0
0,38,3,1.0
0,48,82,1.0
0,32,58,1.0
0,19,54,1.0
0,91,28,1.0
0,94,91,1.0
0,19,20,1.0
0,99,37,1.0
0,81,17,1.0
0,29,24,1.0
0,37,89,1.0
0,87,96,1.0
0,11,93,1.0
0,11,21,1.0
0,61,94,1.0
0,66,20,1.0
0,76,50,1.0
0,87,81,1.0
0,94,27,1.0
0,46,63,1.0
0,10,23,1.0
0,79,90,1.0
0,78,76,1.0
0,83,8,1.0
0,55,6,1.0
0,98,94,1.0
0,80,36,1.0
0,9,56,1.0
0,63,66,1.0
0,61,84,1.0
0,62,39,1.0
0,31,51,1.0
0,50,69,1.0
0,60,78,1.0
0,18,84,1.0
0,95,88,1.0
0,16,25,1.0
0,79,52,1.0
0,87,46,1.0
0,10,79,1.0
0,92,8,1.0
0,77,78,1.0
0,48,4,1.0
0,41,30,1.0
0,63,7,1.0
0,2,17,1.0
0,29,0,1.0
0,40,86,1.0
0,31,75,1.0
0,88,12,1.0
0,11,3,1.0
0,33,40,1.0
0,91,77,1.0
0,78,30,1.0
0,76,97,1.0
0,59,96,1.0
0,97,21,1.0
0,12,25,1.0
0,85,51,1.0
0,87,11,1.0
0,88,77,1.0
0,82,55,1.0
0,53,71,1.0
0,70,95,1.0
0,90,75,1.0
0,44,93,1.0
0,29,62,1.0
0,65,8,1.0
0,32,5,1.0
0,22,90,1.0
0,38,86,1.0
0,97,91,1.0
0,76,64,1.0
0,95,7,1.0
0,19,63,1.0
0,66,66,1.0
0,16,33,1.0
0,11,61,1.0
0,2,46,1.0
0,61,71,1.0
0,54,24,1.0
0,26,74,1.0
0,74,42,1.0
0,57,45,1.0
0,99,52,1.0
0,77,2,1.0
0,70,2,1.0
0,72,31,1.0
0,52,68,1.0
0,83,29,1.0
0,9,41,1.0
0,76,28,1.0
0,30,84,1.0
0,70,46,1.0
0,87,64,1.0
0,53,20,1.0
0,55,35,1.0
0,80,45,1.0
0,41,32,1.0
0,95,55,1.0
0,4,98,1.0
0,17,79,1.0
0,54,38,1.0
0,60,83,1.0
0,20,39,1.0
0,39,46,1.0
0,52,17,1.0
0,90,61,1.0
0,4,89,1.0
0,28,85,1.0
0,43,88,1.0
0,13,86,1.0
0,42,11,1.0
0,54,93,1.0
0,67,92,1.0
0,35,50,1.0
0,87,72,1.0
0,27,66,1.0
0,19,45,1.0
0,92,30,1.0
0,60,91,1.0
0,7,56,1.0
0,1,98,1.0
0,7,40,1.0
0,57,52,1.0
0,13,32,1.0
0,15,39,1.0
0,0,58,1.0
0,38,6,1.0
0,92,82,1.0
0,29,36,1.0
0,85,39,1.0
0,67,41,1.0
0,56,91,1.0
0,56,37,1.0
0,20,52,1.0
0,69,94,1.0
0,33,67,1.0
0,97,45,1.0
0,97,83,1.0
0,93,42,1.0
0,45,54,1.0
0,89,83,1.0
0,94,58,1.0
0,71,0,1.0
0,5,0,1.0
0,77,74,1.0
0,7,36,1.0
0,53,32,1.0
0,73,89,1.0
0,83,56,1.0
0,44,30,1.0
0,12,44,1.0
0,76,56,1.0
0,7,85,1.0
0,86,21,1.0
0,11,55,1.0
0,33,73,1.0
0,87,86,1.0
0,54,61,1.0
0,60,7,1.0
0,39,87,1.0
0,44,40,1.0
0,96,92,1.0
0,62,80,1.0
0,84,98,1.0
0,93,60,1.0
0,44,68,1.0
0,53,28,1.0
0,33,59,1.0
0,99,40,1.0
0,60,32,1.0
0,55,68,1.0
0,95,37,1.0
0,45,10,1.0
0,20,68,1.0
0,1,29,1.0
0,94,52,1.0
0,70,56,1.0
0,3,22,1.0
0,40,22,1.0
0,45,47,1.0
0,54,70,1.0
0,69,25,1.0
0,99,97,1.0
0,62,20,1.0
0,41,67,1.0
0,96,64,1.0
0,26,51,1.0
0,41,19,1.0
0,53,82,1.0
0,35,8,1.0
0,89,69,1.0
0,68,10,1.0
0,81,2,1.0
0,51,78,1.0
0,13,94,1.0
0,90,87,1.0
0,96,95,1.0
0,37,1,1.0
0,65,95,1.0
0,24,19,1.0
0,33,6,1.0
0,16,79,1.0
0,8,83,1.0
0,92,31,1.0
0,78,65,1.0
0,94,17,1.0
0,88,51,1.0
0,10,53,1.0
0,59,23,1.0
0,7,35,1.0
0,36,20,1.0
0,81,24,1.0
0,76,14,1.0
0,95,63,1.0
0,79,58,1.0
0,10,40,1.0
0,42,44,1.0
0,92,71,1.0
0,37,46,1.0
0,64,31,1.0
0,68,29,1.0
0,17,31,1.0
0,31,60,1.0
0,72,42,1.0
0,34,41,1.0
0,92,53,1.0
0,37,88,1.0
0,69,90,1.0
0,2,12,1.0
0,65,44,1.0
0,3,47,1.0
0,59,68,1.0
0,72,85,1.0
0,0,19,1.0
0,42,48,1.0
0,23,16,1.0
0,69,71,1.0
0,1,50,1.0
0,0,88,1.0
0,72,57,1.0
0,86,52,1.0
0,26,57,1.0
0,82,83,1.0
0,69,77,1.0
0,21,57,1.0
0,3,20,1.0
0,43,28,1.0
0,15,43,1.0
0,74,34,1.0
0,52,67,1.0
0,49,73,1.0
0,33,65,1.0
0,96,9,1.0
0,20,38,1.0
0,45,64,1.0
0,51,71,1.0
0,41,4,1.0
0,95,4,1.0
0,29,5,1.0
0,48,72,1.0
0,33,18,1.0
0,47,33,1.0
0,33,97,1.0
0,82,5,1.0
0,0,13,1.0
0,6,72,1.0
0,8,93,1.0
0,72,44,1.0
0,4,52,1.0
0,67,61,1.0
0,11,86,1.0
0,31,30,1.0
0,50,56,1.0
0,85,60,1.0
0,18,41,1.0
0,17,99,1.0
0,42,40,1.0
0,30,57,1.0
0,13,39,1.0
0,18,62,1.0
0,11,26,1.0
0,69,58,1.0
0,70,30,1.0
0,61,40,1.0
0,65,50,1.0
0,66,39,1.0
0,5,95,1.0
0,57,99,1.0
0,85,79,1.0
0,82,33,1.0
0,0,47,1.0
0,54,42,1.0
0,26,83,1.0
0,77,44,1.0
0,58,91,1.0
0,88,8,1.0
0,40,70,1.0
0,69,31,1.0
0,15,40,1.0
0,31,95,1.0
0,25,41,1.0
0,45,74,1.0
0,13,74,1.0
0,30,69,1.0
0,97,70,1.0
0,62,7,1.0
0,20,60,1.0
0,27,57,1.0
0,33,1,1.0
0,85,82,1.0
0,41,2,1.0
0,33,26,1.0
0,57,15,1.0
0,72,15,1.0
0,42,23,1.0
0,82,52,1.0
0,59,20,1.0
0,23,74,1.0
0,47,83,1.0
0,41,12,1.0
0,72,46,1.0
0,23,39,1.0
0,24,10,1.0
0,60,9,1.0
0,46,55,1.0
0,16,67,1.0
0,25,12,1.0
0,27,5,1.0
0,58,14,1.0
0,55,72,1.0
0,71,52,1.0
0,28,33,1.0
0,30,71,1.0
0,2,24,1.0
0,61,36,1.0
0,76,53,1.0
0,2,73,1.0
0,22,85,1.0
0,86,12,1.0
0,79,85,1.0
0,52,28,1.0
0,8,72,1.0
0,25,23,1.0
0,88,37,1.0
0,64,56,1.0
0,79,66,1.0
0,48,71,1.0
0,45,48,1.0
0,23,29,1.0
0,66,23,1.0
0,70,28,1.0
0,72,39,1.0
0,27,38,1.0
0,80,59,1.0
0,15,4,1.0
0,87,94,1.0
0,77,76,1.0
0,32,96,1.0
0,20,22,1.0
0,77,30,1.0
0,76,57,1.0
0,65,13,1.0
0,34,46,1.0
0,83,36,1.0
0,72,59,1.0
0,83,18,1.0
0,48,69,1.0
0,74,65,1.0
0,91,98,1.0
0,64,7,1.0
0,58,88,1.0
0,42,13,1.0
0,90,23,1.0
0,47,46,1.0
0,90,12,1.0
0,98,18,1.0
0,45,70,1.0
0,69,49,1.0
0,57,73,1.0
0,71,53,1.0
0,18,1,1.0
0,34,53,1.0
0,27,52,1.0
0,62,23,1.0
0,31,39,1.0
0,97,34,1.0
0,87,61,1.0
0,28,58,1.0
0,39,86,1.0
0,14,94,1.0
0,28,64,1.0
0,29,95,1.0
0,58,4,1.0
0,93,61,1.0
0,13,12,1.0
0,39,35,1.0
0,68,39,1.0
0,47,79,1.0
0,27,47,1.0
0,8,45,1.0
0,47,15,1.0
0,28,50,1.0
0,22,56,1.0
0,22,0,1.0
0,67,98,1.0
0,28,30,1.0
0,98,90,1.0
0,86,97,1.0
0,0,18,1.0
0,35,23,1.0
0,3,78,1.0
0,82,23,1.0
0,90,72,1.0
0,93,84,1.0
0,5,52,1.0
0,88,72,1.0
0,30,46,1.0
0,84,42,1.0
0,19,73,1.0
0,59,59,1.0
0,36,92,1.0
0,16,53,1.0
0,59,46,1.0
0,4,24,1.0
0,1,31,1.0
0,91,35,1.0
0,4,16,1.0
0,51,49,1.0
0,79,46,1.0
0,32,64,1.0
0,55,58,1.0
0,2,83,1.0
0,55,55,1.0
0,3,18,1.0
0,12,82,1.0
0,37,31,1.0
0,63,37,1.0
0,11,32,1.0
0,45,13,1.0
0,4,80,1.0
0,99,77,1.0
0,91,93,1.0
0,16,34,1.0
0,24,34,1.0
0,43,2,1.0
0,74,78,1.0
0,15,72,1.0
0,84,95,1.0
0,28,80,1.0
0,51,17,1.0
0,55,13,1.0
0,62,30,1.0
0,83,22,1.0
0,63,22,1.0
0,52,7,1.0
0,14,83,1.0
0,61,83,1.0
0,57,60,1.0
0,49,19,1.0
0,70,80,1.0
0,31,78,1.0
0,60,15,1.0
0,97,28,1.0
0,0,76,1.0
0,72,92,1.0
0,52,14,1.0
0,3,24,1.0
0,1,24,1.0
0,28,2,1.0
0,86,59,1.0
0,71,65,1.0
0,37,14,1.0
0,6,57,1.0
0,93,22,1.0
0,36,4,1.0
0,8,40,1.0
0,20,50,1.0
0,36,14,1.0
0,50,87,1.0
0,23,25,1.0
0,58,46,1.0
0,60,37,1.0
0,7,20,1.0
0,59,56,1.0
0,56,46,1.0
0,67,34,1.0
0,46,72,1.0
0,10,46,1.0
0,95,13,1.0
0,6,54,1.0
0,29,80,1.0
0,14,57,1.0
0,42,98,1.0
0,86,9,1.0
0,34,90,1.0
0,36,46,1.0
0,48,46,1.0
0,16,2,1.0
0,30,86,1.0
0,77,24,1.0
0,11,53,1.0
0,1,32,1.0
0,15,46,1.0
0,10,44,1.0
0,53,0,1.0
0,68,21,1.0
0,90,0,1.0
0,61,54,1.0
0,62,66,1.0
0,13,7,1.0
0,24,95,1.0
0,39,51,1.0
0,32,26,1.0
0,56,10,1.0
0,9,45,1.0
0,58,69,1.0
0,25,71,1.0
0,35,12,1.0
0,19,95,1.0
0,66,60,1.0
0,65,61,1.0
0,53,63,1.0
0,16,14,1.0
0,11,44,1.0
0,30,37,1.0
0,85,10,1.0
0,20,29,1.0
0,74,38,1.0
0,75,26,1.0
0,22,54,1.0
0,42,77,1.0
0,43,42,1.0
0,71,23,1.0
0,83,69,1.0
0,87,0,1.0
0,2,15,1.0
0,87,45,1.0
0,84,87,1.0
0,30,22,1.0
0,30,56,1.0
0,42,96,1.0
0,68,16,1.0
0,94,84,1.0
0,55,63,1.0
0,74,60,1.0
0,80,77,1.0
0,1,77,1.0
0,9,53,1.0
0,82,16,1.0
0,70,62,1.0
0,39,38,1.0
0,74,54,1.0
0,2,80,1.0
0,54,43,1.0
0,86,42,1.0
0,10,9,1.0
0,47,16,1.0
0,35,30,1.0
0,74,8,1.0
0,12,29,1.0
0,45,46,1.0
0,63,36,1.0
0,10,52,1.0
0,58,44,1.0
0,18,48,1.0
0,96,52,1.0
0,43,93,1.0
0,88,57,1.0
0,48,60,1.0
0,33,72,1.0
0,41,95,1.0
0,44,77,1.0
0,70,96,1.0
0,79,77,1.0
0,36,23,1.0
0,45,14,1.0
0,68,73,1.0
0,81,64,1.0
0,47,52,1.0
0,63,71,1.0
0,65,23,1.0
0,15,31,1.0
0,30,58,1.0
0,46,40,1.0
0,46,52,1.0
0,77,60,1.0
0,45,50,1.0
0,22,33,1.0
0,32,40,1.0
0,88,25,1.0
0,65,74,1.0
0,3,6,1.0
0,84,6,1.0
0,19,31,1.0
0,33,13,1.0
0,53,23,1.0
0,83,1,1.0
0,62,63,1.0
0,44,37,1.0
0,1,7,1.0
0,69,97,1.0
0,90,17,1.0
0,54,85,1.0
0,72,3,1.0
0,78,8,1.0
0,95,47,1.0
0,18,49,1.0
0,23,75,1.0
0,47,48,1.0
0,34,19,1.0
0,32,48,1.0
0,47,6,1.0
0,15,62,1.0
0,37,98,1.0
0,9,29,1.0
0,30,95,1.0
0,26,18,1.0
0,49,11,1.0
0,24,3,1.0
0,1,76,1.0
0,57,61,1.0
0,94,20,1.0
0,81,19,1.0
0,86,1,1.0
0,23,87,1.0
0,63,90,1.0
0,15,24,1.0
0,65,41,1.0
0,76,46,1.0
0,90,19,1.0
0,83,14,1.0
0,81,94,1.0
0,82,89,1.0
0,9,78,1.0
0,2,19,1.0
0,63,74,1.0
0,47,25,1.0
0,52,65,1.0
0,94,2,1.0
0,87,97,1.0
0,35,3,1.0
0,68,75,1.0
0,27,27,1.0
0,51,29,1.0
0,21,36,1.0
0,57,83,1.0
0,5,8,1.0
0,3,97,1.0
0,77,77,1.0
0,14,45,1.0
0,67,62,1.0
0,20,42,1.0
0,57,59,1.0
0,58,49,1.0
0,24,89,1.0
0,39,96,1.0
0,67,78,1.0
0,95,95,1.0
0,7,74,1.0
0,78,73,1.0
0,65,92,1.0
0,8,84,1.0
0,19,46,1.0
0,29,49,1.0
0,43,40,1.0
0,98,48,1.0
0,91,63,1.0
0,34,14,1.0
0,40,43,1.0
0,6,44,1.0
0,13,70,1.0
0,13,14,1.0
0,44,53,1.0
0,23,0,1.0
0,66,24,1.0
0,1,47,1.0
0,37,99,1.0
0,20,28,1.0
0,41,7,1.0
0,43,38,1.0
0,48,12,1.0
0,75,33,1.0
0,43,41,1.0
0,98,76,1.0
0,70,43,1.0
0,89,54,1.0
0,25,4,1.0
0,27,17,1.0
0,35,95,1.0
0,7,51,1.0
0,3,51,1.0
0,61,90,1.0
0,41,6,1.0
0,51,19,1.0
0,48,37,1.0
0,78,89,1.0
0,26,88,1.0
0,92,14,1.0
0,9,92,1.0
0,25,87,1.0
0,62,60,1.0
0,81,10,1.0
0,57,32,1.0
0,23,5,1.0
0,24,56,1.0
0,52,86,1.0
0,48,26,1.0
0,91,50,1.0
0,91,2,1.0
0,55,98,1.0
0,78,85,1.0
0,93,93,1.0
0,77,10,1.0
0,94,71,1.0
0,77,82,1.0
0,85,6,1.0
0,66,11,1.0
0,35,80,1.0
0,17,73,1.0
0,80,5,1.0
0,63,59,1.0
0,37,22,1.0
0,20,44,1.0
0,49,77,1.0
0,24,24,1.0
0,69,55,1.0
0,62,41,1.0
0,41,39,1.0
0,42,41,1.0
0,62,56,1.0
0,3,86,1.0
0,49,58,1.0
0,14,76,1.0
0,86,32,1.0
0,66,90,1.0
0,16,73,1.0
0,44,17,1.0
0,46,5,1.0
0,69,92,1.0
0,69,39,1.0
0,19,80,1.0
0,46,23,1.0
0,24,90,1.0
0,55,46,1.0
0,16,57,1.0
0,72,94,1.0
0,47,70,1.0
0,82,67,1.0
0,15,61,1.0
0,80,86,1.0
0,60,85,1.0
0,99,7,1.0
0,12,97,1.0
0,34,99,1.0
0,87,33,1.0
0,41,77,1.0
0,69,51,1.0
0,28,10,1.0
0,96,56,1.0
0,57,18,1.0
0,99,20,1.0
0,65,87,1.0
0,41,29,1.0
0,3,52,1.0
0,48,42,1.0
0,82,29,1.0
0,43,47,1.0
0,46,15,1.0
0,74,52,1.0
0,82,69,1.0
0,81,40,1.0
0,13,88,1.0
0,15,77,1.0
0,43,4,1.0
0,44,56,1.0
0,70,31,1.0
0,43,52,1.0
0,15,84,1.0
0,15,3,1.0
0,2,97,1.0
0,90,82,1.0
0,26,8,1.0
0,39,82,1.0
0,99,6,1.0
0,39,13,1.0
0,71,63,1.0
0,9,80,1.0
0,4,30,1.0
0,7,52,1.0
0,63,93,1.0
0,2,50,1.0
0,78,86,1.0
0,23,42,1.0
0,75,25,1.0
0,25,8,1.0
0,31,82,1.0
0,45,93,1.0
0,87,62,1.0
0,62,14,1.0
0,70,54,1.0
0,8,65,1.0
0,72,27,1.0
0,62,11,1.0
0,71,30,1.0
0,17,24,1.0
0,42,16,1.0
0,3,19,1.0
0,29,85,1.0
0,63,87,1.0
0,73,36,1.0
0,70,40,1.0
0,44,79,1.0
0,60,16,1.0
0,51,88,1.0
0,73,34,1.0
0,59,28,1.0
0,94,37,1.0
0,11,77,1.0
0,32,63,1.0
0,42,43,1.0
0,76,80,1.0
0,38,64,1.0
0,13,40,1.0
0,61,93,1.0
0,64,95,1.0
0,15,55,1.0
0,6,25,1.0
0,36,0,1.0
0,65,48,1.0
0,87,90,1.0
0,35,94,1.0
0,70,19,1.0
0,50,71,1.0
0,88,1,1.0
0,20,23,1.0
0,71,97,1.0
0,86,3,1.0
0,33,8,1.0
0,0,63,1.0
0,16,59,1.0
0,52,58,1.0
0,0,66,1.0
0,58,85,1.0
0,38,49,1.0
0,55,17,1.0
0,18,14,1.0
0,82,9,1.0
0,56,30,1.0
0,95,57,1.0
0,1,34,1.0
0,25,11,1.0
0,80,21,1.0
0,30,55,1.0
0,17,3,1.0
0,83,41,1.0
0,81,85,1.0
0,70,74,1.0
0,70,64,1.0
0,4,49,1.0
0,8,36,1.0
0,34,73,1.0
0,51,62,1.0
0,6,92,1.0
0,33,2,1.0
0,8,78,1.0
0,32,49,1.0
0,98,7,1.0
0,36,77,1.0
0,43,27,1.0
0,59,84,1.0
0,47,7,1.0
0,31,46,1.0
0,35,62,1.0
0,30,88,1.0
0,50,10,1.0
0,41,45,1.0
0,63,79,1.0
0,88,54,1.0
0,36,35,1.0
0,84,25,1.0
0,20,8,1.0
0,25,77,1.0
0,4,87,1.0
0,33,61,1.0
0,68,22,1.0
0,39,92,1.0
0,91,5,1.0
0,48,75,1.0
0,82,38,1.0
0,49,36,1.0
0,57,34,1.0
0,66,5,1.0
0,36,21,1.0
0,17,81,1.0
0,92,76,1.0
0,60,92,1.0
0,8,58,1.0
0,49,61,1.0
0,87,35,1.0
0,82,70,1.0
0,16,80,1.0
0,10,25,1.0
0,12,16,1.0
0,68,26,1.0
0,86,61,1.0
0,6,88,1.0
0,64,63,1.0
0,16,56,1.0
0,80,61,1.0
0,10,51,1.0
0,41,35,1.0
0,43,43,1.0
0,57,37,1.0
0,88,22,1.0
0,15,30,1.0
0,44,18,1.0
0,29,71,1.0
0,53,64,1.0
0,1,16,1.0
0,39,15,1.0
0,58,40,1.0
0,37,65,1.0
0,44,7,1.0
0,38,82,1.0
0,35,78,1.0
0,91,81,1.0
0,55,50,1.0
0,73,92,1.0
0,94,49,1.0
0,9,67,1.0
0,59,88,1.0
0,50,75,1.0
0,41,9,1.0
0,72,6,1.0
0,96,2,1.0
0,79,26,1.0
0,8,85,1.0
0,53,34,1.0
0,46,93,1.0
0,90,65,1.0
0,24,96,1.0
0,48,27,1.0
0,60,29,1.0
0,85,71,1.0
0,86,90,1.0
0,90,92,1.0
0,27,34,1.0
0,69,23,1.0
0,4,9,1.0
0,54,12,1.0
0,95,43,1.0
0,51,65,1.0
0,98,49,1.0
0,73,53,1.0
0,2,14,1.0
0,50,63,1.0
0,35,70,1.0
0,41,34,1.0
0,28,38,1.0
0,89,45,1.0
0,5,37,1.0
0,40,56,1.0
0,85,57,1.0
0,18,97,1.0
0,49,68,1.0
0,19,22,1.0
0,88,41,1.0
0,91,89,1.0
0,56,39,1.0
0,66,53,1.0
0,70,87,1.0
0,55,65,1.0
0,8,79,1.0
0,75,45,1.0
0,98,16,1.0
0,95,5,1.0
0,71,29,1.0
0,80,31,1.0
0,58,51,1.0
0,99,60,1.0
0,61,33,1.0
0,37,2,1.0
0,74,5,1.0
0,30,14,1.0
0,27,80,1.0
0,89,4,1.0
0,50,57,1.0
0,81,44,1.0
0,66,94,1.0
0,94,96,1.0
0,95,62,1.0
0,91,20,1.0
0,29,43,1.0
0,80,66,1.0
0,52,9,1.0
0,69,68,1.0
0,34,94,1.0
0,22,95,1.0
0,19,78,1.0
0,89,94,1.0
0,30,38,1.0
0,29,33,1.0
0,24,42,1.0
0,27,95,1.0
0,14,63,1.0
0,83,19,1.0
0,14,13,1.0
0,14,65,1.0
0,54,59,1.0
0,60,61,1.0
0,67,22,1.0
0,99,58,1.0
0,96,54,1.0
0,58,79,1.0
0,45,81,1.0
0,15,21,1.0
0,31,19,1.0
0,10,88,1.0
0,52,60,1.0
0,90,9,1.0
0,46,82,1.0
0,11,33,1.0
0,4,68,1.0
0,71,32,1.0
0,45,35,1.0
0,2,56,1.0
0,69,24,1.0
0,49,21,1.0
0,68,9,1.0
0,28,47,1.0
0,57,4,1.0
0,69,82,1.0
0,15,78,1.0
0,92,99,1.0
0,49,67,1.0
0,54,20,1.0
0,66,30,1.0
0,73,7,1.0
0,74,99,1.0
0,35,11,1.0
0,24,27,1.0
0,34,28,1.0
0,67,21,1.0
0,3,34,1.0
0,27,43,1.0
0,78,70,1.0
0,23,72,1.0
0,6,13,1.0
0,22,26,1.0
0,15,51,1.0
0,35,1,1.0
0,84,10,1.0
0,4,96,1.0
0,13,81,1.0
0,32,19,1.0
0,9,3,1.0
0,60,70,1.0
0,8,15,1.0
0,44,70,1.0
0,78,11,1.0
0,38,92,1.0
0,38,39,1.0
0,3,31,1.0
0,25,83,1.0
0,81,29,1.0
0,40,85,1.0
0,76,98,1.0
0,66,74,1.0
0,49,10,1.0
0,29,45,1.0
0,71,33,1.0
0,3,21,1.0
0,90,83,1.0
0,62,50,1.0
0,91,60,1.0
0,5,96,1.0
0,62,43,1.0
0,66,8,1.0
0,8,35,1.0
0,72,13,1.0
0,31,54,1.0
0,90,90,1.0
0,13,41,1.0
0,69,19,1.0
0,23,24,1.0
0,60,1,1.0
0,91,39,1.0
0,28,65,1.0
0,17,2,1.0
0,35,98,1.0
0,20,40,1.0
0,82,36,1.0
0,21,54,1.0
0,2,32,1.0
0,83,42,1.0
0,83,86,1.0
0,65,80,1.0
0,85,25,1.0
0,72,2,1.0
0,78,63,1.0
0,41,61,1.0
0,68,27,1.0
0,91,72,1.0
0,59,73,1.0
0,38,9,1.0
0,33,16,1.0
0,30,81,1.0
0,63,3,1.0
0,6,43,1.0
0,96,22,1.0
0,92,58,1.0
0,74,95,1.0
0,86,63,1.0
0,33,83,1.0
0,28,83,1.0
0,17,27,1.0
0,80,60,1.0
0,3,46,1.0
0,75,12,1.0
0,40,90,1.0
0,50,88,1.0
0,31,47,1.0
0,14,86,1.0
0,56,24,1.0
0,89,21,1.0
0,0,82,1.0
0,13,1,1.0
0,36,1,1.0
0,83,85,1.0
0,45,40,1.0
0,44,50,1.0
0,96,41,1.0
0,40,5,1.0
0,48,99,1.0
0,54,58,1.0
0,95,2,1.0
0,65,26,1.0
0,66,52,1.0
0,64,74,1.0
0,12,57,1.0
0,14,53,1.0
0,22,16,1.0
0,26,9,1.0
0,11,36,1.0
0,69,18,1.0
0,3,70,1.0
0,80,73,1.0
0,8,64,1.0
0,13,75,1.0
0,28,87,1.0
0,36,3,1.0
0,60,66,1.0
0,27,62,1.0
0,43,98,1.0
0,68,20,1.0
0,32,23,1.0
0,63,92,1.0
0,3,41,1.0
0,50,23,1.0
0,67,8,1.0
0,90,56,1.0
0,25,7,1.0
0,55,20,1.0
0,77,96,1.0
0,70,72,1.0
0,97,75,1.0
0,77,35,1.0
0,49,12,1.0
0,53,8,1.0
0,92,61,1.0
0,74,89,1.0
0,48,40,1.0
0,75,88,1.0
0,52,87,1.0
0,79,67,1.0
0,44,54,1.0
0,35,91,1.0
0,43,7,1.0
0,14,91,1.0
0,10,86,1.0
0,75,42,1.0
0,1,35,1.0
0,24,9,1.0
0,26,38,1.0
0,68,36,1.0
0,70,86,1.0
0,67,64,1.0
0,43,82,1.0
0,1,72,1.0
0,22,98,1.0
0,61,29,1.0
0,71,35,1.0
0,63,50,1.0
0,48,57,1.0
0,9,6,1.0
0,87,17,1.0
0,30,23,1.0
0,89,25,1.0
0,41,96,1.0
0,50,47,1.0
0,20,70,1.0
0,98,89,1.0
0,99,96,1.0
0,7,77,1.0
0,92,41,1.0
0,94,82,1.0
0,41,14,1.0
0,53,13,1.0
0,62,87,1.0
0,94,66,1.0
0,99,34,1.0
0,81,12,1.0
0,0,59,1.0
0,91,13,1.0
0,22,21,1.0
0,64,79,1.0
0,0,72,1.0
0,46,33,1.0
0,4,43,1.0
0,78,31,1.0
0,0,14,1.0
0,97,49,1.0
0,84,90,1.0
0,7,90,1.0
0,67,26,1.0
0,24,21,1.0
0,21,86,1.0
0,96,61,1.0
0,75,1,1.0
0,25,95,1.0
0,48,5,1.0
0,51,38,1.0
0,96,76,1.0
0,26,41,1.0
0,88,28,1.0
0,99,48,1.0
0,55,4,1.0
0,32,15,1.0
0,67,27,1.0
0,7,29,1.0
0,59,82,1.0
0,0,68,1.0
0,68,86,1.0
0,24,75,1.0
0,28,8,1.0
0,0,33,1.0
0,78,69,1.0
0,27,96,1.0
0,40,58,1.0
0,60,44,1.0
0,28,14,1.0
0,37,47,1.0
0,66,38,1.0
0,38,70,1.0
0,14,17,1.0
0,18,87,1.0
0,53,78,1.0
0,60,68,1.0
0,84,82,1.0
0,7,28,1.0
0,4,82,1.0
0,65,98,1.0
0,96,40,1.0
0,36,86,1.0
0,99,85,1.0
0,92,54,1.0
0,97,5,1.0
0,22,53,1.0
0,43,94,1.0
0,63,49,1.0
0,65,4,1.0
0,78,75,1.0
0,50,86,1.0
0,56,80,1.0
0,84,66,1.0
0,31,53,1.0
0,48,2,1.0
0,92,64,1.0
0,39,4,1.0
0,37,4,1.0
0,35,89,1.0
0,38,63,1.0
0,4,25,1.0
0,91,66,1.0
0,20,9,1.0
0,59,10,1.0
0,98,4,1.0
0,1,61,1.0
0,51,98,1.0
0,9,51,1.0
0,16,71,1.0
0,25,55,1.0
0,7,76,1.0
0,82,62,1.0
0,25,10,1.0
0,88,20,1.0
0,96,51,1.0
0,31,6,1.0
0,68,60,1.0
0,85,35,1.0
0,69,35,1.0
0,50,84,1.0
0,31,11,1.0
0,83,87,1.0
0,42,0,1.0
0,67,3,1.0
0,73,23,1.0
0,14,24,1.0
0,27,8,1.0
0,28,11,1.0
0,52,79,1.0
0,33,91,1.0
0,70,97,1.0
0,71,79,1.0
0,80,87,1.0
0,65,30,1.0
0,94,16,1.0
0,2,98,1.0
0,23,33,1.0
0,48,51,1.0
0,30,79,1.0
0,1,15,1.0
0,99,57,1.0
0,38,27,1.0
0,34,51,1.0
